Attorney_ID,Canonical_Name,AKA_1,AKA_2,AKA_3,Variants_Merged,Firms,N_MDLs,N_Mentions,MDLs,Roles,Confidence,Gender,Birth_Year,Undergrad_School,Undergrad_Grad_Year,Law_School_Name,Law_Grad_Year,Bar_States,Sources,Notes
A1714,Robert Hatch,,,,1,Bronster Fujichaku Robbins A Law Corporation,1,1,3036,Management,high,,,,,,,,,
A1715,Brian O. Marty,,,,1,"Shindler, Anderson, Goplerud & Weese P.C.",1,1,3036,Management,high,,,,,,,,,
A1716,Kim Mack Rosenberg,,,,1,Mack Rosenberg Law,1,1,3036,Management,high,,,,,,,,,
A1717,Anthony Liberatore,,,,1,"A. LIBERATORE, P.C.",1,1,3036,Management,high,,,,,,,,,
A1718,Mark Sadaka,,,,1,"Law Offices of Sadaka Associates, LLC",1,1,3036,Management,high,,,,,,,,,
A1719,Monique Alarcon,,,,1,Baum Hedlund Aristei & Goldman,2,2,"3036, 3101",Communications; Coordination,high,,,,,,,,,
A1720,Claudia I. Guerrero,,,,1,Dilley Law Firm,1,1,3037,LeadCounsel,high,,,,,,,,,
A1721,Marc Matthews,,,,1,"McIntyre Thanasides Bringgold Elliott Grimaldi & Guito, P.A.",1,1,3037,LeadCounsel,high,,,,,,,,,
A1722,Niall McCarthy,,,,1,"Cotchett, Pitre & McCarthy",1,1,3040,Management,high,,,,,,,,,
A1723,Gerald Singleton,,,,1,"Singleton Schreiber, LLP",1,1,3043,LeadCounsel,high,,,,,,,,,
A1724,Kristen L. Richer,,,,1,,1,1,3043,Communications,high,,,,,,,,,
A1725,Lori B. Leskin,,,,1,,1,1,3043,Communications,high,,,,,,,,,
A1726,Daniel Sullivan,,,,1,,1,3,3043,Communications; Management,high,,,,,,,,,
A1727,Ashley Barriere,,,,1,,1,3,3043,Management; Motions,high,,,,,,,,,
A1728,Evan Janush,,,,1,,1,1,3043,Discovery; Management,high,,,,,,,,,
A1729,W. Roger Smith,,,,1,Beasley Allen,2,5,"3043, 3140",Expert; Management; Vetting,high,,,,,,,,,
A1730,Amanda Hunt,,,,1,,1,1,3043,Expert; Management,high,,,,,,,,,
A1731,Zoe Littlepage,,,,1,,1,3,3043,Management; Settlement,high,,,,,,,,,
A1732,Charles J. Cooper,,,,1,,1,3,3043,Management,high,,,,,,,,,
A1733,Eric W. Cracken,,,,1,,1,3,3043,Management,high,,,,,,,,,
A1734,Greg Dovel,,,,1,,1,1,3043,Management,high,,,,,,,,,
A1735,Lindsey Scarcello,,,,1,"Wagstaff & Cartmell, LLP",2,4,"3043, 3089",Management,high,,,,,,,,,
A1736,Paul Danziger,,,,1,,1,2,3043,Management,high,,,,,,,,,
A1737,Krista Batchelder,,,,1,Colorado Attorney General's Office,1,1,3047,Communications,high,,,,,,,,,
A1738,Megan O’Neill,,,,1,California Attorney General's Office,1,1,3047,Communications,high,,,,,,,,,
A1739,Jorge A. Mestre,Jorge Mestre,,,1,"Rivero Mestre, LLP; Rivero Mestre LLP",1,2,3050,LeadCounsel,high,,,,,,,,,
A1740,Kirk Pope,,,,1,,1,2,3044,LeadCounsel; Management,high,,,,,,,,,
A1741,David Landever,,,,1,Weisman Kennedy,1,2,3044,Management,high,,,,,,,,,
A1742,Carasuana B. Wall,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1743,Rayna Kessler,,,,1,,1,2,3044,Communications,high,,,,,,,,,
A1744,Joseph Saunders,,,,1,,1,2,3044,Coordination,high,,,,,,,,,
A1745,Michael P. Cutler,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1746,Maria Fleming,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1747,Matthew McCarley,,,,1,"Forester Haynie, PLLC",1,1,3044,Management,high,,,,,,,,,
A1748,Jason Goldstein,,,,1,Park Waichman,2,3,"3044, 3094",Management,high,,,,,,,,,
A1749,David Harman,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1750,Hadley Lundback,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1751,Ben C. Martin,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1752,Justin Presnal,,,,1,Simmons Hanly,2,4,"3044, 3140",Management; Motions; Trial,high,,,,,,,,,
A1753,Patrick J. Wigle,,,,1,,1,2,3044,Management,high,,,,,,,,,
A1754,Cameron J. Falcon,,,,1,,1,2,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1755,Kevin M. Fitzgerald,,,,1,,1,2,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1756,Courtney L. Mohammadi,Courtney Mohammadi,,,1,Pope McGlamry,2,4,"3044, 3140",Bellwether; Discovery; Expert; Motions; Vetting,high,,,,,,,,,
A1757,Joannah Oh,,,,1,,1,2,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1758,Craig M. Silverman,Craig Silverman,,,1,Sullivan Paipan Block McManus Coffinas & Cannavo,2,3,"3044, 3094",Bellwether; Discovery; Expert; Management; Motions,high,,,,,,,,,
A1759,Eli A. Fuchsberg,,,,1,"Jacob D. Fuchsberg Law Firm, LLP",1,1,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1760,Amanda Fernandez,,,,1,,1,2,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1761,Arati Chauhan Furness,,,,1,"Forester Haynie, PLLC",1,2,3044,Management,high,,,,,,,,,
A1762,Ilana Wolk,Ilana S. Wolk,,,1,"Jacob D. Fuchsberg Law Firm, LLP",1,2,3044,Bellwether; Discovery; Expert; Motions,high,,,,,,,,,
A1763,Sin-Ting Mary Liu,,,,1,,1,3,3047,Management,high,,,,,,,,,
A1764,Melissa L. Yeates,Melissa Yeates,,,1,"Kessler Topaz Meltzer & Check, LLP",2,4,"3047, 3080",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1765,Sarah Emery,,,,1,,1,2,3047,Management,high,,,,,,,,,
A1766,Alexandra Walsh,Alexandra M. Walsh,,,1,Walsh Law PLLC,4,6,"3047, 3084, 3094, 3101",Management,high,,,,,,,,,
A1767,Emily Jeffcott,,,,1,,1,4,3047,Coordination; Management; Motions,high,,,,,,,,,
A1768,Andre Mura,,,,1,,1,3,3047,Management; Motions,high,,,,,,,,,
A1769,Matthew Bergman,,,,1,,1,3,3047,Management,high,,,,,,,,,
A1770,Lexi Hazam,,,,1,,1,3,3047,LeadCounsel,high,,,,,,,,,
A1771,Previn Warren,,,,1,,1,3,3047,LeadCounsel,high,,,,,,,,,
A1772,James Bilsborrow,,,,1,,1,3,3047,Management,high,,,,,,,,,
A1773,Carrie Goldberg,,,,1,,1,2,3047,Management,high,,,,,,,,,
A1774,Jennie Lee Anderson,Jennie Anderson,,,1,,1,2,3047,Communications,high,,,,,,,,,
A1775,Ellyn Hurd,Ellyn H. Hurd,,,1,Simmons Hanly Conroy LLP,2,2,"3047, 3084",Management,high,,,,,,,,,
A1776,Felicia J. Craick,,,,1,,1,1,3047,Management,high,,,,,,,,,
A1777,Kirk Goza,,,,1,,1,1,3047,Management,high,,,,,,,,,
A1778,Matthew P. Legg,,,,1,,1,1,3047,Management,high,,,,,,,,,
A1779,James Marsh,,,,1,,1,2,3047,Management,high,,,,,,,,,
A1780,Hillary Nappi,,,,1,,1,2,3047,Management,high,,,,,,,,,
A1781,Emmie Paulos,,,,1,,1,2,3047,Management,high,,,,,,,,,
A1782,Kenneth B. McClain,,,,1,"Humphrey Farrington & McClain, P.C.; HUMPHREY FARRINGTON & McCLAIN",1,4,3052,ClassCounsel; Management,high,,,,,,,,,
A1783,Ashley Simonsen,,,,1,,1,1,3047,Communications,high,,,,,,,,,
A1784,Rick L. Ashton,,,,1,"ALLEN STOVAL NEUMAN & ASHTON, LLP",1,1,3052,Management,high,,,,,,,,,
A1785,Elliot R. Feldman,,,,1,COZEN O’CONNOR,1,1,3052,Management,high,,,,,,,,,
A1786,William J. Hoffmann,,,,1,GROTEFFELD HOFFMANN LLP,1,1,3052,Management,high,,,,,,,,,
A1787,Nathan Dooley,,,,1,COZEN O’CONNOR,1,1,3052,Management,high,,,,,,,,,
A1788,Craig S. Simon,,,,1,"BERGER KAHN, A Law Corporation.",1,1,3052,Management,high,,,,,,,,,
A1789,Daniel Hogan,,,,1,LAW OFFICES OF ROBERT A. STUNTMAN. P.C.,1,1,3052,Management,high,,,,,,,,,
A1790,Adam M. Romney,,,,1,GROTEFELD HOFFMANN LLP,1,1,3052,Management,high,,,,,,,,,
A1791,Susan M. Benson,,,,1,GROTEFFELD HOFFMANN LLP,1,1,3052,Discovery,high,,,,,,,,,
A1792,Emery K. Harlan,,,,1,MWH Law Group LLP,1,1,3052,Discovery,high,,,,,,,,,
A1793,Ryan McDevitt,,,,1,KELLER ROHRBACK LLP,1,1,3052,Discovery; Expert,high,,,,,,,,,
A1794,Thomas Paolini,,,,1,GROTEFELD HOFFMANN LLP,1,1,3052,Expert,high,,,,,,,,,
A1795,Elizabeth Castillo,Elizabeth T. Castillo,,,1,"Cotchett, Pitre & McCarthy; Cotchett, Pitre & McCarthy, LLP",2,3,"2993, 3051",Management,high,,,,,,,,,
A1796,Matthew D. Schultz,,,,1,"Levin, Papantonio, Rafferty, Proctor, Buchanan, O’Brien, Barr & Mougey, P.A.",1,1,3051,Management,high,,,,,,,,,
A1797,Kevin R. Dean,,,,1,Motley Rice LLC,1,1,3051,Management,high,,,,,,,,,
A1798,Michael A. Caplan,,,,1,Caplan Cobb LLC,1,1,3051,Communications,high,,,,,,,,,
A1799,M.J. Blakely,,,,1,"The Blakely Firm, LLC",1,1,3051,Communications,high,,,,,,,,,
A1800,Tiffany Marko Yiatras,,,,1,,1,2,3052,Discovery,high,,,,,,,,,
A1801,Matthew D. Schelkopf,,,,1,,1,2,3052,Expert,high,,,,,,,,,
A1802,Peter J. Brennan,,,,1,JENNER & BLOCK LLP,1,1,3052,Management,high,,,,,,,,,
A1803,Nada Djordjevic,,,,1,,1,1,3055,Expert,high,,,,,,,,,
A1804,Ryan Clarkson,,,,1,,1,1,3055,Discovery,high,,,,,,,,,
A1805,Christopher Ayers,,,,1,,1,1,3055,Discovery,high,,,,,,,,,
A1806,Catherine DeRenze,,,,1,,1,1,3055,Communications,high,,,,,,,,,
A1807,Mr. Berman,,,,1,,1,1,3052,ClassCounsel; Management,high,,,,,,,,,
A1808,Ms. Fegan,,,,1,,1,1,3052,ClassCounsel; Management,high,,,,,,,,,
A1809,Mr. McClain,,,,1,,1,1,3052,ClassCounsel; Management,high,,,,,,,,,
A1810,Mr. Tellis,,,,1,,1,1,3052,ClassCounsel; Management,high,,,,,,,,,
A1811,Nick Suciu,,,,1,Milberg Coleman Bryson Phillips Grossman PLLC,1,1,3059,ClassCounsel,high,,,,,,,,,
A1812,Marc Dann,,,,1,Dann Law,1,1,3056,Management,high,,,,,,,,,
A1813,Matt Wilson,,,,1,Meyer Wilson,1,1,3056,Management,high,,,,,,,,,
A1814,Leigh Perica,,,,1,"McCune Wright Arevalo, LLP",1,1,2993,Communications,high,,,,,,,,,
A1815,Sharon Rosenberg,,,,1,"Thompson Coburn, LLP",1,1,2993,Communications,high,,,,,,,,,
A1816,Nicholas Horattas,,,,1,DiCello Levitt,1,1,3060,ProSe,high,,,,,,,,,
A1817,Alfred Sargente,,,,1,Eckert Seamans,1,1,3060,ProSe,high,,,,,,,,,
A1818,Kate Lv,,,,1,Burke LLP,1,2,3071,Management,high,,,,,,,,,
A1819,Walter Noss,,,,1,Korein Tillery P.C.,1,3,3071,Management,high,,,,,,,,,
A1820,Daniel Herrera,,,,1,Cafferty Clobes Meriwether & Sprengel LLP,1,2,3071,Management,high,,,,,,,,,
A1821,Christian Levis,,,,1,"Lowey Dannenberg, P.C.; Lowery Dannenberg, P.C.",1,2,3071,Management,high,,,,,,,,,
A1822,Benjamin Widlanski,,,,1,Koyzak Tropin & Throckmorton LLP; Kozyak Tropin & Throckmorton LLP,2,3,"3071, 3080",LeadCounsel; Management,high,,,,,,,,,
A1823,Michaela Wallin,,,,1,"Berger Montague; Berger Montague, P.C.",1,2,3071,Management,high,,,,,,,,,
A1824,Sara Aguiñiga,,,,1,DiCello Levitt,1,2,3060,Communications; ProSe,high,,,,,,,,,
A1825,Timothy McCann,,,,1,Eckert Seamans; Hawkins Parnell,1,2,3060,Communications; ProSe,high,,,,,,,,,
A1826,Samuel P. Funk,,,,1,"Sims Funk PLC; Sims Funk, PLC",1,3,3071,Communications; Management,high,,,,,,,,,
A1827,Patrick Coughlin,,,,1,"Scott+Scott Attorneys at Law, LLP; Scott + Scott Attorneys at Law LLP",2,5,"3071, 3119",ClassCounsel; LeadCounsel,high,,,,,,,,,
A1828,Swathi Bojedla,,,,1,"Hausfeld, LLP",1,3,3071,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1829,Kaleigh Boyd,Kaleigh N. Boyd,,,1,Tousley Brian Stephens PLLC,1,3,3073,Management,high,,,,,,,,,
A1830,Candace Smith,Candace N. Smith,,,1,Herman Jones LLP,1,3,3073,Management,high,,,,,,,,,
A1831,Alyse F. Stach,,,,1,,1,1,3071,Management,high,,,,,,,,,
A1832,Carl W. Hittinger,Carl Hittinger,,,1,Baker & Hostetler LLP,1,2,3071,Management,high,,,,,,,,,
A1833,Karen Hoffman Lent,,,,1,"Skadden, Arps, Slate, Meagher & Flom LLP",1,2,3071,Management,high,,,,,,,,,
A1834,Michael Maddigan,Michael M. Maddigan,,,1,Hogan Lovells US LLP,2,3,"3071, 3108",Coordination; Management,high,,,,,,,,,
A1835,David D. Cross,,,,1,Morrison & Foerster LLP,1,1,3071,,high,,,,,,,,,
A1836,Daniel DeSouza,,,,1,"DeSouza Law, PA",1,1,3075,LeadCounsel,high,,,,,,,,,
A1837,Lidia C. Mowad,,,,1,Miles & Stockbridge P.C.,1,1,3075,LeadCounsel,high,,,,,,,,,
A1838,Tricia Herzfeld,,,,1,"Herzfeld, Suetholz, Gastel, Leniski and Wall, PLLC",1,2,3071,Communications,high,,,,,,,,,
A1839,Brendan Glackin,,,,1,"Lieff Cabraser Heimmann & Bernstein, LLP",1,2,3071,Management,high,,,,,,,,,
A1840,Daniel J. Walker,,,,1,"Berger Montague, P.C.",1,2,3071,Management,high,,,,,,,,,
A1841,Rebecca A. Peterson,,,,1,Lockridge Grindal Nauen P.L.L.P.,1,2,2993,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1842,Adam J. Zapala,,,,1,"Cotchett, Pitre & McCarthy; Cotchett, Pitre & McCarthy, LLP",2,3,"2993, 3107",LeadCounsel; Management,high,,,,,,,,,
A1843,Sati Gibson,,,,1,Edelson Lechtzin LLP,1,2,2993,Management,high,,,,,,,,,
A1844,Michael Cashman,,,,1,Hellmuth & Johnson PLL C; Hellmuth & Johnson PLLC,1,2,2993,Management,high,,,,,,,,,
A1845,Anne Reagan,,,,1,Hellmuth & Johnson PLL C; Hellmuth & Johnson PLLC,1,2,2993,Management,high,,,,,,,,,
A1846,Ashlea Schwarz,,,,1,Paul LLP,1,2,2993,Management,high,,,,,,,,,
A1847,Roberta Yard,,,,1,Reinhardt Wendorf & Blanchfield,1,2,2993,Management,high,,,,,,,,,
A1848,William G. Caldes,,,,1,"Spector, Roseman & Kodroff, PC; Spector Roseman & Kodroff, P.C.; SPECTOR ROSEMAN & KODROFF, P.C.",3,4,"2993, 3107, 3113",LeadCounsel; Management,high,,,,,,,,,
A1849,Icee N. Etheridge,,,,1,"Spector, Roseman & Kodroff, PC",1,2,2993,Management,high,,,,,,,,,
A1850,Archana Tamoshunas,,,,1,"Taus, Cebulash & Landau LLP",1,2,2993,Management,high,,,,,,,,,
A1851,Brett Cebulash,,,,1,"Taus, Cebulash & Landau LLP",1,2,2993,Management,high,,,,,,,,,
A1852,David Boies,,,,1,Boies Schiller Flexner LLP,1,3,3076,ClassCounsel,high,,,,,,,,,
A1853,Ian J. Barlow,,,,1,Kershaw Talley Barlow PC; KERSHAW TALLEY & BARLOW,1,3,3078,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1854,Jay Srinivasan,,,,1,"Gibson, Dunn & Crutcher LLP",1,1,3071,Communications; Management,high,,,,,,,,,
A1855,Britt Miller,,,,1,Mayer Brown LLP,1,1,3071,Management,high,,,,,,,,,
A1856,Gregory Casas,,,,1,Greenberg Traurig LLP,1,1,3071,Management,high,,,,,,,,,
A1857,Joseph H. Kanee,,,,1,MARCUS & ZELMAN LLC,1,1,3074,LeadCounsel,high,,,,,,,,,
A1858,Jennifer McLoone,,,,1,SHOOK HARDY & BACON LLP,1,1,3074,LeadCounsel,high,,,,,,,,,
A1859,Molly Condon Wells,,,,1,WALLACE MILLER,1,1,3079,Communications,high,,,,,,,,,
A1860,Mark Abramowitz,,,,1,"DICELLO LEVITT, LLP",1,1,3079,Management,high,,,,,,,,,
A1861,Brandon L. Bogle,Brandon Bogle,,,1,"LEVIN, PAPANTONIO, RAFFERTY, PROCTOR, BUCHANAN, O’BRIEN, BARR & MOUGEY, P.A.; Levin Papantonio Rafferty Proctor Buchanan O’Brien Barr Mougey, P.A.",2,2,"3079, 3080",LeadCounsel; Management,high,,,,,,,,,
A1862,Nola H. Cross,,,,1,CROSS LAW FIRM,1,1,3078,Communications,high,,,,,,,,,
A1863,David G. Omer,,,,1,"OMER LAW FIRM, PLLC",1,1,3078,Management,high,,,,,,,,,
A1864,Dorothy P. Antullis,,,,1,Robbins Geller Rudman & Dowd LLP,1,1,3080,Management,high,,,,,,,,,
A1865,Mark O’Connor,,,,1,Beus O’Connor McGroder PLLC; Beus O’Connor McGroder,2,4,"3081, 3125",Management,high,,,,,,,,,
A1866,Joseph M. Vanek,,,,1,Sperling & Slater LLC,1,1,3080,Management,high,,,,,,,,,
A1867,Matthew F. Gately,,,,1,Cohn Lifland Pearlman Herrmann & Knopf LLP,1,1,3080,Communications,high,,,,,,,,,
A1868,Adam M. Evans,,,,1,"Dickerson Oxton, LLC",1,2,3081,LeadCounsel,high,,,,,,,,,
A1869,Rebecca Phillips,,,,1,Lanier Law Firm,1,3,3081,LeadCounsel,high,,,,,,,,,
A1870,Michael Sacchet,,,,1,"Ciresi Conlin, LLP; Ciresi Conlin LLP; Ciresi Conlin",3,6,"3081, 3089, 3140",LeadCounsel; Management; Motions,high,,,,,,,,,
A1871,Steve German,,,,1,Scout Law Group,1,3,3081,Communications; LocalCounsel; Management,high,,,,,,,,,
A1872,Anne Schiavone,,,,1,"Holman Schiavone, LLC; Holman Schiavone LLC",2,3,"3081, 3125",LeadCounsel; Management,high,,,,,,,,,
A1873,Stuart Ratzan,,,,1,Ratzan Weissman & Boldt,1,3,3081,Management,high,,,,,,,,,
A1874,Danielle Rogers,,,,1,Langdon & Emison,1,3,3081,Management,high,,,,,,,,,
A1875,Larry Taylor,,,,1,"The Cochran Firm – Dallas, PLLC",1,3,3081,Management,high,,,,,,,,,
A1876,Alex Barlow,,,,1,Scott & Scott,1,3,3081,LeadCounsel; Management,high,,,,,,,,,
A1877,Tom Pirtle,,,,1,"Laminack, Pirtle & Martines",1,3,3081,Management,high,,,,,,,,,
A1878,Roman Balaban,,,,1,Balaban Law LLC; Balaban Law,2,4,"3081, 3125",Management,high,,,,,,,,,
A1879,Gabe Assaad,,,,1,McDonald Worley,1,2,3081,Management,high,,,,,,,,,
A1880,Bradley Leger,,,,1,"Leger Ketchum & Cohoon, PLLC",1,3,3081,Management,high,,,,,,,,,
A1881,Chelsea Dickerson,,,,1,"Dickerson Oxton, LLC; Dickerson Oxton LLC",2,4,"3081, 3125",Management,high,,,,,,,,,
A1882,Brian Tadtman,,,,1,"Woodworth Law Firm, LLC",1,3,3081,Management,high,,,,,,,,,
A1883,Aaron Dickey,,,,1,"Dickey Anderson, LLC",1,3,3081,Management,high,,,,,,,,,
A1884,Robert Brown,,,,1,Robert Brown Law,1,3,3081,Management,high,,,,,,,,,
A1885,Jakob Norman,,,,1,"Trial Lawyers for Justice, P.C.",1,3,3081,Management,high,,,,,,,,,
A1886,Ryan Cavanaugh,,,,1,"Constant Legal Group, LLP; Constant Legal Group LLP",2,4,"3081, 3125",Management,high,,,,,,,,,
A1887,Jon Conlin,,,,1,"Cory Watson, P.C.",1,3,3081,Management,high,,,,,,,,,
A1888,Megan Odom,,,,1,"Ciresi Conlin, LLP",1,2,3081,Management,high,,,,,,,,,
A1889,Kristen A. Johnson,Kristen Johnson,,,1,Hagens Berman Sobol Shapiro LLP,2,14,"03083, 3083",ClassCounsel; Communications; Management,high,,,,,,,,,
A1890,Brandon Henry,,,,1,"Wagstaff & Cartmell, LLP; Wagstaff & Cartmell",2,3,"3081, 3140",Management; Trial,high,,,,,,,,,
A1891,Cameron Cano,,,,1,Scott & Scott,1,1,3081,Management,high,,,,,,,,,
A1892,Evan Buxner,,,,1,The Gori Law Firm,2,2,"3081, 3094",Management,high,,,,,,,,,
A1893,Sara Craig,,,,1,Peiffer Wolf,1,1,3081,Management,high,,,,,,,,,
A1894,Mark Pifko,,,,1,"Baron & Budd, P.C.",1,1,3080,LeadCounsel,high,,,,,,,,,
A1895,Ben Crump,,,,1,Ben Crump Law,1,1,3080,Management,high,,,,,,,,,
A1896,David Ko,David J. Ko,,,1,Keller Rohrback LLP; Keller Rohrback,2,2,"3080, 3148",LeadCounsel; Management,high,,,,,,,,,
A1897,Melody Dickson,,,,1,Wagstaff & Cartmell LLP,1,1,3080,Management,high,,,,,,,,,
A1898,Gregory Cade,,,,1,Environmental Litigation Group PC,1,1,3080,Management,high,,,,,,,,,
A1899,Dara Hegar,,,,1,The Lanier Law Firm,1,1,3080,Management,high,,,,,,,,,
A1900,Caitlyn Miller,,,,1,Aylstock Witkin Kreis & Overholtz PLLC,1,1,3080,Management,high,,,,,,,,,
A1901,Dan Goetz,,,,1,Weisman Kennedy & Berris Co. LPA,1,1,3080,Management,high,,,,,,,,,
A1902,Greg Stamatopoulos,,,,1,"Weitz and Luxenberg, P.C.",1,1,3080,Management,high,,,,,,,,,
A1903,Ronnie Spiegel,,,,1,Joseph Saveri Law Firm; Joseph Saveri Law Firm LLP,2,3,"3080, 3108",Management,high,,,,,,,,,
A1904,Joanne Cicala,,,,1,The Cicala Law Firm PLLC,1,1,3080,LeadCounsel,high,,,,,,,,,
A1905,Lawrence Deas,,,,1,Liston & Deas PLLC,1,1,3080,LeadCounsel,high,,,,,,,,,
A1906,Russell Budd,,,,1,"Baron & Budd, P.C.",1,1,3080,LeadCounsel,high,,,,,,,,,
A1907,Trey Watkins,,,,1,Forman Watkins & Krutz LLP,1,1,3080,LeadCounsel,high,,,,,,,,,
A1908,Hannah Brennan,,,,1,Hagens Berman Sobol Shapiro LLP,1,1,3080,Management,high,,,,,,,,,
A1909,Donald Ecklund,,,,1,"Carella, Byrne, Cecchi, Brody & Agnello, P.C.",1,1,3080,Management,high,,,,,,,,,
A1910,Karen Halbert,,,,1,"Roberts Law Firm US, PC",1,1,3080,Management,high,,,,,,,,,
A1911,Janpaul Portal,,,,1,MSP Recovery Law Firm,1,1,3080,Management,high,,,,,,,,,
A1912,Chad Roberts,,,,1,"eDiscovery CoCounsel, PLLC",1,1,3081,Management,high,,,,,,,,,
A1913,Troy A. Brenes,,,,1,,1,1,3081,Management,high,,,,,,,,,
A1914,Rachel B. Abrams,,,,1,"Peiffer Wolf Carr Kane Conway & Wise, LLP",1,1,3084,LeadCounsel,high,,,,,,,,,
A1915,Brian A. Abramson,,,,1,"Williams Hart & Boundas, LLP",1,1,3084,Management,high,,,,,,,,,
A1916,Sara M. Peters,,,,1,"Walkup, Melodia, Kelly and Schoenberger, APC",1,1,3084,Management,high,,,,,,,,,
A1917,Bret D. Stanley,,,,1,"Pulaski Kherkher, PLLC",1,1,3084,Management,high,,,,,,,,,
A1918,Meredith Stratigopoulos,,,,1,Watts Guerra LLP,1,1,3084,Management,high,,,,,,,,,
A1919,Sarah Gelsomino,,,,1,Friedman Gilbert + Gerhardstein; FRIEDMAN GILBERT + GERHARDSTEIN,1,3,3092,Management,high,,,,,,,,,
A1920,Robert W. Cowan,,,,1,Bailey Cowan Heckaman PLLC,1,2,3087,LeadCounsel,high,,,,,,,,,
A1921,Rene F. Rocha,,,,1,Morgan & Morgan,1,2,3087,LeadCounsel,high,,,,,,,,,
A1922,Anya Fuchs,,,,1,Pearce Lewis LLP,1,1,3087,Coordination,high,,,,,,,,,
A1923,Cameron Bell,,,,1,Oliver Law Group P.C.,1,1,3087,Management,high,,,,,,,,,
A1924,Eli J. Hare,,,,1,Dicello Levitt LLP,1,1,3087,Management,high,,,,,,,,,
A1925,Lowell P. McKelvey,,,,1,McKelvey Law LLC,1,1,3087,Management,high,,,,,,,,,
A1926,Megan L. Roper,,,,1,Bailey Cowan Heckaman PLLC,1,1,3087,Management,high,,,,,,,,,
A1927,Matthew K. Felty,,,,1,Lytle Soule & Felty P.C.,1,1,3087,Management,high,,,,,,,,,
A1928,Aaron M. Heckaman,,,,1,Bailey Cowan Heckaman PLLC,1,1,3087,Management,high,,,,,,,,,
A1929,Hayden N. Wyatt,,,,1,Bailey Cowan Heckaman PLLC,1,1,3087,Management,high,,,,,,,,,
A1930,Thiago Coelho,,,,1,,1,1,3083,Expert,high,,,,,,,,,
A1931,Jennifer Hoekstra,,,,1,Aylstock Witkin Kreis Overholtz PLLC,1,1,3089,Management,high,,,,,,,,,
A1932,Jason P. Sultzer,,,,1,The Sultzer Law Group P.C.,1,1,3089,Management,high,,,,,,,,,
A1933,Sarah Wescot,,,,1,"Bursor & Fisher, P.A.",1,1,3089,Management,high,,,,,,,,,
A1934,Shireen M. Clarkson,,,,1,Clarkson Law Firm P.C.,1,1,3089,Management,high,,,,,,,,,
A1935,Alexander E. Barnett,,,,1,"Cotchett, Pitre & McCarthy, LLP",1,1,3089,Management,high,,,,,,,,,
A1936,Darren T. Kaplan,,,,1,Kaplan Gore LLP,1,1,3089,Management,high,,,,,,,,,
A1937,Jordan E. Jacobson,,,,1,"Kessler, Topaz, Meltzer & Check, LLP",1,1,3089,Management,high,,,,,,,,,
A1938,Laura Dunning,,,,1,"Levin Papantonio Rafferty Proctor Buchanan O’Brien Barr Mougey, P.A.",1,1,3089,Management,high,,,,,,,,,
A1939,Mason Barney,,,,1,,1,4,3090,ClassCounsel; Management,high,,,,,,,,,
A1940,John Michael Allen,,,,1,Frazer PLC; FRAZER PLC,1,3,3092,Management,high,,,,,,,,,
A1941,Jamie Mauhay Powers,,,,1,KERSHAW TALLEY BARLOW,1,1,3092,Management,high,,,,,,,,,
A1942,Rachel Archambeau,,,,1,"Johnson Becker, PLLC; JOHNSON BECKER, PLLC",1,3,3092,Management,high,,,,,,,,,
A1943,Lindsey K. Self,,,,1,Haber LLP; HABER LLP,1,3,3092,Management,high,,,,,,,,,
A1944,Marilyn Ukropina,,,,1,"PEIFFER WOLF CARR KANE CONWAY & WISE, LLP",1,1,3092,Management,high,,,,,,,,,
A1945,Alex Parker,,,,1,Flint Cooper Cohn Thompson & Miracle; FLINT COOPER COHN THOMPSON & MIRACLE,1,3,3092,Management,high,,,,,,,,,
A1946,Layne Hilton,,,,1,Meyer Wilson; MEYER WILSON,2,4,"3092, 3094",Management,high,,,,,,,,,
A1947,Russ Abney,,,,1,Watts LLP; WATTS LLP,1,3,3092,Management,high,,,,,,,,,
A1948,Meghan P. Connolly,,,,1,Tittle & Perlmuter; LOWE SCOTT FISHER,1,3,3092,Management,high,,,,,,,,,
A1949,Jessica Wieczorkiewicz,,,,1,Wallace Miller; WALLACE MILLER,1,3,3092,Management,high,,,,,,,,,
A1950,Sara Schramm,,,,1,Hammers Law Firm; Hammers Law; HAMMERS LAW FIRM,2,4,"3092, 3094",Management,high,,,,,,,,,
