Attorney_ID,Canonical_Name,AKA_1,AKA_2,AKA_3,Variants_Merged,Firms,N_MDLs,N_Mentions,MDLs,Roles,Confidence,Gender,Birth_Year,Undergrad_School,Undergrad_Grad_Year,Law_School_Name,Law_Grad_Year,Bar_States,Sources,Notes
A2432,Craig J. Mariam,,,,1,"Gordon & Rees, LLP",1,1,2478,Communications,high,,,,,,,,,
A2433,Thomas C. Blatchley,,,,1,"Gordon & Rees, LLP",1,1,2478,Communications,high,,,,,,,,,
A2434,Allison Fernandez,,,,1,"Gordon & Rees, LLP",1,1,2478,Communications,high,,,,,,,,,
A2435,Sergei Lemberg,,,,1,Lemberg Law LLC,1,1,2478,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2436,Brad E. Seidel,Brad Seidel,,,1,"Nix, Patterson & Roach, LLP",1,2,2502,Management,high,,,,,,,,,
A2437,Nelson J. Roach,,,,1,"Nix, Patterson & Roach, LLP",1,1,2502,Management,high,,,,,,,,,
A2438,Stewart M. Weltman,,,,1,Stewart M. Weltman LLC,1,1,2491,Management,high,,,,,,,,,
A2439,Derek Y. Brandt,Derek Brandt,,,1,"Simmons, Browder Gianaris Angelides & Barnerd, LLC; McCune Wright Arevalo, LLP",2,2,"2519, 2993",ClassCounsel; Communications,high,,,,,,,,,
A2440,Solomon B. Cera,,,,1,Gold Bennett Cera & Sidener LLP; Cera LLP,1,2,2508,ClassCounsel; Settlement,high,,,,,,,,,
A2441,"Scott N. Brown, Jr.",Scott N. Brown,,,1,"Spears, Moore, Rebman & Williams, P.C.",1,2,2508,Communications; Settlement,high,,,,,,,,,
A2442,Terence S. Ziegler,,,,1,"Kessler Topaz Meltzer & Check, LLP",1,1,2508,Settlement,high,,,,,,,,,
A2443,Ronald J. Berke,,,,1,"Berke, Berke, & Berke",1,1,2508,Settlement,high,,,,,,,,,
A2444,Charles Barrett,,,,1,"Neal & Harwell, PLC; The Barrett Law Group",2,4,"2508, 3032",Communications; Settlement,high,,,,,,,,,
A2445,Roger W. Dickson,,,,1,"Miller & Martin, PLLC",1,1,2508,Settlement,high,,,,,,,,,
A2446,Joseph A. Ostoyich,,,,1,"Baker Botts, L.L.P",1,1,2508,Settlement,high,,,,,,,,,
A2447,J. Alan Truitt,,,,1,"Maynard, Cooper & Gale, P.C.",1,1,2508,Settlement,high,,,,,,,,,
A2448,John P. Konvalinka,,,,1,"Grant, Konvalinka & Harrison, PC",1,1,2508,Settlement,high,,,,,,,,,
A2449,J. Andrew Meyer,,,,1,,1,1,2513,ClassCounsel,high,,,,,,,,,
A2450,"Ernest F. Koschineg, III",,,,1,"Cipriani & Werner, P.C.",1,1,2511,LeadCounsel,high,,,,,,,,,
A2451,John Mark Griffin,,,,1,"Warren and Griffin, P.C.",1,1,2508,Communications,high,,,,,,,,,
A2452,David T. Butsch,,,,1,Butsch Roberts & Associates LLC,1,1,2564,Management,high,,,,,,,,,
A2453,Daniel T. Brier,,,,1,Myers Brier & Kelly LLP,1,1,2532,Communications,high,,,,,,,,,
A2454,Frank J. Brier,,,,1,Myers Brier & Kelly LLP,1,1,2532,Communications,high,,,,,,,,,
A2455,John B. Dempsey,,,,1,Myers Brier & Kelly LLP,1,1,2532,Communications,high,,,,,,,,,
A2456,David Steelman,,,,1,"Steelman, Gaunt & Horsefield",1,1,2562,Management,high,,,,,,,,,
A2457,David Wise,,,,1,"Wise & Donahue, PLC",1,1,2514,Management,high,,,,,,,,,
A2458,John P. Mandler,,,,1,Faegre Baker Daniels LLP,1,1,2514,LeadCounsel,high,,,,,,,,,
A2459,Richard J. Burke,Richard Burke,,,1,"QUANTUM LEGAL, LLC; Quantum Legal, LLC",1,2,2540,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2460,Mary Beth Gibson,,,,1,,1,1,2583,Management,high,,,,,,,,,
A2461,Jeremy Williams,,,,1,"WHITFIELD BRYSON & MASON, LLP",1,1,2577,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2462,Lindsey H. Taylor,,,,1,"CARELLA, BYRNE, CECCHI, OLSTEIN, BRODY & AGNELLO, P.C.",1,1,2577,ClassCounsel; Communications,high,,,,,,,,,
A2463,Jack Landskroner,,,,1,"LANDSKRONER, GRIECO, MERRIMAN, LLC; Landskroner, Grieco, Merriman, LLC",1,2,2577,ClassCounsel; Management,high,,,,,,,,,
A2464,Joseph B. Kenney,,,,1,Chimicles & Tikellis LLP,1,1,2577,Management,high,,,,,,,,,
A2465,Andrew J. Rossman,,,,1,"Quinn Emanuel Urquhart & Sullivan, LLP",1,1,2577,Communications; LeadCounsel,high,,,,,,,,,
A2466,Ronald Levine,,,,1,"Herrick, Feinstein LLP",1,1,2577,LocalCounsel,high,,,,,,,,,
A2467,Barrett J. Vahle,,,,1,Stueve Siegel Hanson LLP,1,3,2583,ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2468,John R. Bevis,,,,1,"The Barnes Law Group, LLC; Barnes Law Group, LLC",2,4,"2583, 3115",ClassCounsel; Communications; LeadCounsel; Management,high,,,,,,,,,
A2469,James M. Evangelista,,,,1,"Harris Penn Lowry, LLP; Harris Penn Lowry LLP",1,3,2583,ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2470,Eve Cervantez,Eve H. Cervantez,,,1,Altshuler Berzon LLP,1,6,2617,ClassCounsel; Communications; LeadCounsel,high,,,,,,,,,
A2471,Steven A. Gibbins,,,,1,Law Office of Steve Gibbins,1,1,2588,Communications,high,,,,,,,,,
A2472,William H. Anderson,,,,1,"Cuneo Gilbert & LaDuca, LLP",1,1,2588,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2473,Howard Longman,Howard T. Longman,,,1,"Stull, Stull & Brody",2,3,"2583, 2972",Management,high,,,,,,,,,
A2474,Meredith Johnson,,,,1,,1,1,2617,LeadCounsel,high,,,,,,,,,
A2475,Mark Troutman,,,,1,"Isaac, Wiles, Burkholder & Teeter, LLC; Isaac Wiles Burkholder & Teetor, LLC",1,2,2661,Communications,high,,,,,,,,,
A2476,Gregory Travalio,,,,1,"Isaac, Wiles, Burkholder & Teeter, LLC; Isaac Wiles Burkholder & Teetor, LLC",1,2,2661,Communications,high,,,,,,,,,
A2477,W. Pitts Carr,,,,1,"W. Pitts Carr and Associates, PC",1,1,2583,Communications; Management,high,,,,,,,,,
A2478,Daniel Petrocelli,,,,1,O’Melveny & Myers LLP,1,1,2639,LeadCounsel,high,,,,,,,,,
A2479,Paul B. Derby,,,,1,Derby Curtis LLP,1,1,2639,Communications,high,,,,,,,,,
A2480,Jeffrey Barker,,,,1,O’Melveny & Myers LLP,1,1,2639,Communications,high,,,,,,,,,
A2481,David K. Stein,,,,1,Gibbs Law Group LLP,1,1,2661,LeadCounsel,high,,,,,,,,,
A2482,Kenneth M. Rothweiler,,,,1,"Eisenberg, Rothweiler, Winkler, Eisenberg & Jeck, P.C.",1,1,2654,Management,high,,,,,,,,,
A2483,Judith A. Livingston,,,,1,"Kramer, Dillof, Livingston & Moore",1,1,2654,Management,high,,,,,,,,,
A2484,Robert J. Mongeluzzi,,,,1,"Saltz, Mongeluzzi, Barrett & Bendesky, P.C.",1,1,2654,Management,high,,,,,,,,,
A2485,David E. Keglovits,David Keglovits,,,1,GableGotwals,1,2,2700,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2486,Matthew E. Lee,,,,1,"Whitfield Bryson & Mason LLP; MILBERG COLEMAN BRYSON PHILLIPS GROSSMAN, PLLC",2,5,"2688, 3035",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2487,Howard I. Langer,,,,1,"Langer, Grogan & Diver L.L.P.; Langer, Grogan & Diver, P.C.",1,2,2668,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2488,Scott Martin,,,,1,Hausfeld LLP,1,2,2668,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2489,Jonathan A. Sorkowitz,,,,1,Law Offices of Jonathan A. Sorkowitz; Pierce Bainbridge Beck Price & Hecht LLP,1,3,2903,Management,high,,,,,,,,,
A2490,Demet Basar,,,,1,"Beasley, Allen, Crow, Methvin, Portis & Miles, P.C.; Wolf Haldenstein Adler Freeman & Herz LLP",2,6,"2903, 3051",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2491,Lee Albert,,,,1,"Glancy, Prognay & Murray LLP",1,1,2668,Management,high,,,,,,,,,
A2492,Charles J. Crueger,,,,1,Hansen Reynolds Dickinson Crueger LLC,1,1,2688,Communications,high,,,,,,,,,
A2493,Paul E. Benson,,,,1,Michael Best & Friedrich LLP,1,1,2688,Communications,high,,,,,,,,,
A2494,Joseph L. Olson,,,,1,Michael Best & Friedrich LLP,1,1,2688,Communications,high,,,,,,,,,
A2495,Michael P. North,,,,1,"Arthur Chapman Kettering Smetak Pikala, P.A.",1,1,2688,LeadCounsel,high,,,,,,,,,
A2496,James Eubank,,,,1,"Beasley, Allen, Crow, Methvin, Portis & Miles, P.C.",1,3,2903,ClassCounsel,high,,,,,,,,,
A2497,Paul Evans,Paul W. Evans,,,1,"Beasley, Allen, Crow, Methvin, Portis & Miles, P.C.",2,4,"2903, 3149",ClassCounsel; Management,high,,,,,,,,,
A2498,Smart Davidson,,,,1,,1,1,2904,LeadCounsel,high,,,,,,,,,
A2499,Scott Bursor,,,,1,,1,2,2904,Communications,high,,,,,,,,,
A2500,Todd C. Werts,,,,1,,1,2,2904,Management,high,,,,,,,,,
A2501,Gretchen Freeman Cappio,Gretchen F. Cappio,,,1,"Keller Rohrback LLP; Keller Rohrback, LLP; KELLER ROHRBACK LLP; Keller Rohrback L.L.P.",4,6,"2905, 2972, 3052, 3107",Management,high,,,,,,,,,
A2502,Stephen Zack,,,,1,Boies Schiller Flexner LLP,1,1,2905,Management,high,,,,,,,,,
A2503,Daniel Tepper,,,,1,Wolf Haldenstein Adler Freeman & Herz LLP,1,1,2903,LeadCounsel,high,,,,,,,,,
A2504,Kate M. McGuire,,,,1,Wolf Haldenstein Adler Freeman & Herz LLP,1,1,2903,LeadCounsel,high,,,,,,,,,
A2505,Daniel Smolen,,,,1,Smolen & Roytman,1,1,2903,Management,high,,,,,,,,,
A2506,Sarah London,Sarah R. London,,,1,"Lieff Cabraser Heimann & Bernstein, LLP",2,2,"2913, 3084",Communications; LeadCounsel; Management,high,,,,,,,,,
A2507,Joseph VanZandt,Joseph Van Zandt,,,1,,2,5,"2913, 3047",Coordination; Management,high,,,,,,,,,
A2508,David L. Raiser,,,,1,King & Spalding LLP,1,1,2915,LeadCounsel,high,,,,,,,,,
A2509,Robert Angle,,,,1,Troutman Sanders LLP,1,1,2915,LocalCounsel,high,,,,,,,,,
A2510,Mary C. Zinsner,,,,1,Troutman Sanders LLP,1,1,2915,LocalCounsel,high,,,,,,,,,
A2511,Christopher T. Micheletti,Christopher Micheletti,,,1,Zelle LLP,2,5,"2918, 3107",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2512,Qianwei Fu,,,,1,Zelle LLP,1,1,2918,ClassCounsel,high,,,,,,,,,
A2513,Ellen G. Jalkut,,,,1,Robins Kaplan LLP,1,1,2918,ClassCounsel,high,,,,,,,,,
A2514,Marc Gather,,,,1,,1,1,2904,Management,high,,,,,,,,,
A2515,Todd S. Gather,,,,1,,1,1,2904,Management,high,,,,,,,,,
A2516,William V. Reiss,,,,1,Robins Kaplan LLP,1,2,2918,ClassCounsel,high,,,,,,,,,
A2517,Aaron M. Sheanin,,,,1,Robins Kaplan LLP,1,2,2918,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2518,Christopher Gold,,,,1,,1,1,2921,Management,high,,,,,,,,,
A2519,Sarah T. Hansel,,,,1,Motley Rice LLC,1,1,2921,Management,high,,,,,,,,,
A2520,Dory P. Antullis,,,,1,Robbins Geller Rudman & Dowd LLP,1,1,2921,Management,high,,,,,,,,,
A2521,Christian E. Hudson,,,,1,"Cuneo Gilbert & LaDuca, LLP",1,1,2918,ClassCounsel,high,,,,,,,,,
A2522,Victoria Sims,,,,1,"Cuneo Gilbert & LaDuca, LLP",1,1,2918,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2523,Joanne M. O’Connor,,,,1,,1,1,2924,Communications,high,,,,,,,,,
A2524,Adam Pulaski,,,,1,"PULASKI KHERKHER, PLLC",1,3,2924,LeadCounsel; Vetting,high,,,,,,,,,
A2525,Andrew Bayman,Andrew T. Bayman,,,1,King & Spalding; KING & SPALDING LLP,1,2,2924,LeadCounsel; Management,high,,,,,,,,,
A2526,Thomas Yoo,Thomas J. Yoo,,,1,Holland & Knight; HOLLAND & KNIGHT LLP,1,2,2924,Communications,high,,,,,,,,,
A2527,Richard Barnes,Richard M. Barnes,,,1,"Goodell Devries; GOODELL, DEVRIES, LEECH & DANN, LLP",1,2,2924,Communications,high,,,,,,,,,
A2528,Frank Maderal,,,,1,,1,2,2924,ProSe,high,,,,,,,,,
A2529,Luke Bosso,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2530,TaCara Harris,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2531,Nur Kara,,,,1,DLA PIPER LLP (US),1,1,2924,Management,high,,,,,,,,,
A2532,Rachel Leary,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2533,Emma Nino,,,,1,WILLIAMS & CONNOLLY LLP,1,1,2924,Management,high,,,,,,,,,
A2534,Oluoma Kas-Osoka,,,,1,ARNOLD & PORTER KAYE SCHOLER LLP,1,1,2924,Management,high,,,,,,,,,
A2535,Sharon Turret,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2536,Francisco R. Maderal,Francisco Maderal,,,1,Maderal Byrne PLLC; Colson Hicks Edison,2,5,"2924, 2973",Communications; Management,high,,,,,,,,,
A2537,Alden Atkins,,,,1,Vinson & Elkins LLP,1,1,2925,Communications,high,,,,,,,,,
A2538,Athena Dickson,,,,1,Siro Smith Dickson Law Firm; SIRO SMITH DICKSON LAW FIRM,1,7,2936,ClassCounsel; Communications; Management,high,,,,,,,,,
A2539,Tricia Campbell,,,,1,"LANGDON & EMISON; Krause & Kinsman; Langdon & Emison; Langdon & Emison, LLC",2,8,"2936, 3043",ClassCounsel; Management; Settlement,high,,,,,,,,,
A2540,John R. Malkinson,,,,1,Malkinson & Halpern PC,1,2,2931,Management,high,,,,,,,,,
A2541,Ashley C. Keller,Ashley Keller,,,1,,2,5,"2924, 3043",LeadCounsel; Management; Motions,high,,,,,,,,,
A2542,Paige Boldt,,,,1,WATTS GUERRA LLP,2,5,"2924, 3047",Management,high,,,,,,,,,
A2543,Je Yon Jung,,,,1,"MAY LIGHTFOOT, PLLC",1,2,2924,Management,high,,,,,,,,,
A2544,Adam Krause,Adam William Krause,,,1,"KRAUSE AND KINSMAN, LLC",1,2,2924,Management,high,,,,,,,,,
A2545,Nicola Larmond-Harvey,,,,1,"SAUNDERS & WALKER, P.A.",1,2,2924,Management,high,,,,,,,,,
A2546,Brooke Achua,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2547,Harrison Biggs,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2548,Lea Bucciero,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2549,Alexander Cohen,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2550,Kendra Goldhirsch,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2551,Noah Heinz,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2552,Catelyn McDonough,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2553,Caroline McGlamry,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2554,Madeline Pendley,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2555,Laura Stemkowski,,,,1,,2,2,"2924, 3101",Management,high,,,,,,,,,
A2556,Daniel Tropin,,,,1,,1,1,2924,Management,high,,,,,,,,,
A2557,Michael O’Neil,,,,1,Reed Smith LLP,1,1,2933,LeadCounsel,high,,,,,,,,,
A2558,Robert B. Remar,,,,1,Rogers & Hardin LLP,1,1,2933,Communications,high,,,,,,,,,
A2559,Albert E. Hartmann,,,,1,Reed Smith LLP,1,1,2933,Communications,high,,,,,,,,,
A2560,Leonard Bennett,Leonard A. Bennett,,,1,"Consumer Litigation Associates, P.C.",2,3,"2933, 3128",ClassCounsel; Management,high,,,,,,,,,
A2561,Craig Marchiando,,,,1,"Consumer Litigation Associates, P.C.",1,2,2933,ClassCounsel,high,,,,,,,,,
A2562,Kristi Kelly,,,,1,"Kelly Guzzo PLC; Kelly Guzzo, PLC",2,3,"2933, 3128",ClassCounsel; LeadCounsel,high,,,,,,,,,
A2563,Andrew Guzzo,,,,1,Kelly Guzzo PLC,1,2,2933,ClassCounsel,high,,,,,,,,,
A2564,Joseph C. Hashmall,,,,1,Berger Montague PC,1,2,2933,ClassCounsel,high,,,,,,,,,
A2565,James Francis,,,,1,Francis Mailman Soumilas P.C.,1,2,2933,ClassCounsel,high,,,,,,,,,
A2566,John Soumilas,,,,1,Francis Mailman Soumilas P.C.,1,2,2933,ClassCounsel,high,,,,,,,,,
A2567,Lauren KW Brennan,,,,1,Francis Mailman Soumilas P.C.,1,2,2933,ClassCounsel,high,,,,,,,,,
A2568,"Robert C. Khayat, Jr",,,,1,Khayat Law Firm,1,2,2933,ClassCounsel,high,,,,,,,,,
A2569,Daniel S. Pariser,,,,1,ARNOLD & PORTER KAYE SCHOLER LLP,1,1,2924,Management,high,,,,,,,,,
A2570,Paige H. Sharpe,,,,1,ARNOLD & PORTER KAYE SCHOLER LLP,1,1,2924,Management,high,,,,,,,,,
A2571,Judy L. Leone,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2572,Will W. Sachse,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2573,Ilana H. Eisenstein,,,,1,DLA PIPER LLP,1,1,2924,Management,high,,,,,,,,,
A2574,Robert B. Friedman,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2575,Eva Canaan,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2576,Michael B. Shortnacy,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2577,Thomas J. Sheehan,,,,1,PHILLIPS LYTLE LLP,1,1,2924,Management,high,,,,,,,,,
A2578,Patrick L. Oot,,,,1,SHOOK HARDY & BACON,1,1,2924,Management,high,,,,,,,,,
A2579,M. Elaine Horn,,,,1,WILLIAMS & CONNOLLY LLP,1,1,2924,Management,high,,,,,,,,,
A2580,Jessica B. Rydstrom,Jessica Bodger Rydstrom,,,1,WILLIAMS & CONNOLLY LLP; Williams & Connolly,2,2,"2924, 3140",Coordination; Management,high,,,,,,,,,
A2581,Tommy Huynh,,,,1,ARNOLD & PORTER KAYE SCHOLER LLP,1,1,2924,Management,high,,,,,,,,,
A2582,Lindsey B. Cohan,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2583,Caroline Power,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2584,Jonathan S. Tam,,,,1,DECHERT LLP,1,1,2924,Management,high,,,,,,,,,
A2585,Katherine W. Insogna,,,,1,DLA PIPER LLP,1,1,2924,Management,high,,,,,,,,,
A2586,Leeanne S. Mancari,,,,1,DLA PIPER LLP,1,1,2924,Management,high,,,,,,,,,
A2587,Mark A. Sentenac,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2588,Julia Zousmer,,,,1,KING & SPALDING LLP,1,1,2924,Management,high,,,,,,,,,
A2589,Hope E. Daily,,,,1,WILLIAMS & CONNOLLY LLP,1,1,2924,Management,high,,,,,,,,,
A2590,Michelle L. Hood,,,,1,WILLIAMS & CONNOLLY LLP,1,1,2924,Management,high,,,,,,,,,
A2591,Annie E. Schowalter,,,,1,WILLIAMS & CONNOLLY LLP,1,1,2924,Management,high,,,,,,,,,
A2592,Dirk Hubbard,,,,1,"Horn Aylward & Bandy, LLC; HORN AYLWARD & BANDY, LLC",1,6,2936,ClassCounsel; Communications; Discovery; Expert; LeadCounsel; Management; Motions,high,,,,,,,,,
A2593,Bryan White,Bryan T. White,,,1,"White, Graham, Buckley & Carr, L.L.C.; WHITE, GRAHAM, BUCKLEY, & CARR, L.L.C",1,6,2936,ClassCounsel; Discovery; Expert; LeadCounsel; Management; Motions,high,,,,,,,,,
A2594,Clayton Jones,,,,1,"Clayton Jones Law Firm; CLAYTON JONES, ATTORNEY AT LAW",1,6,2936,ClassCounsel; Discovery; Expert; LeadCounsel; Management; Motions,high,,,,,,,,,
A2595,Gretchen Garrison,,,,1,"Gray Ritter Graham; Gray, Ritter, Graham",1,3,2936,ClassCounsel,high,,,,,,,,,
A2596,Morry Cole,,,,1,"Gray, Ritter, Graham",1,1,2936,ClassCounsel,high,,,,,,,,,
A2597,John Emerson,John G. Emerson,,,1,"Emerson Firm, PLLC; EMERSON FIRM, PLLC",1,6,2936,ClassCounsel; Management,high,,,,,,,,,
A2598,Mark Bryant,Mark. P. Bryant,,,1,"Bryant Law Center, P.S.C.; BRYANT LAW CENTER, P.S.C.",1,6,2936,ClassCounsel; Management,high,,,,,,,,,
A2599,Teris Swanson,,,,1,"Bryant Law Center, P.S.C.",1,1,2936,ClassCounsel,high,,,,,,,,,
A2600,Christopher Jennings,Christopher D. Jennings,,,1,Johnson Firm; Jennings PLLC; JOHNSON FIRM,1,6,2936,ClassCounsel; Discovery; Motions,high,,,,,,,,,
A2601,Stephen Basser,Stephen R. Basser,,,1,"Barrack, Rodos & Bacine; BARRACK, RODOS & BACINE; Barrack Rodos & Bacine; BARRACK RODOS & BACINE",4,9,"2936, 2948, 3040, 3078",ClassCounsel; Discovery; Management; Motions,high,,,,,,,,,
A2602,Paul Lundberg,Paul D. Lundberg,,,1,"Lundberg Law Firm, P.L.C.; LUNDBERG LAW FIRM, P.L.C.",1,6,2936,ClassCounsel; Expert,high,,,,,,,,,
A2603,James Malters,,,,1,"Malters, Shepher & Von Holtum; Malters, Shepherd & Von Holtum",1,5,2936,ClassCounsel,high,,,,,,,,,
A2604,Zachary Anderson,Zachary T. Anderson,,,1,"Bolen Robinson & Ellis, LLP; BOLEN ROBINSON & ELLIS, LLP",1,6,2936,ClassCounsel; Management,high,,,,,,,,,
A2605,Martha A. Geer,Martha Geer,,,1,"Milberg Coleman Bryson Phillips Grossman, PLLC; Milberg Coleman Bryson Phillips Grossman PLLC; Whitfield Bryson LLP",2,4,"2938, 2988",ClassCounsel; LeadCounsel,high,,,,,,,,,
A2606,Gene Graham,,,,1,"White, Graham, Buckley & Carr, L.L.C.",1,2,2936,ClassCounsel,high,,,,,,,,,
A2607,Bill Carr,,,,1,"White, Graham, Buckley & Carr, L.L.C.",1,2,2936,ClassCounsel,high,,,,,,,,,
A2608,Patricia Campbell,,,,1,Krause & Kinsman; Wagstaff & Cartmell,1,2,2936,ClassCounsel,high,,,,,,,,,
A2609,Sam Ward,,,,1,"Barrack, Rodos & Bacine",1,2,2936,ClassCounsel,high,,,,,,,,,
A2610,Ekwan Rhow,Ekwan Eric Rhow,,,1,"BIRD, MARELLA, BOXER, WOLPERT, NESSIM, DROOKS, LINCENBERG & RHOW, P.C.; Bird, Marella, Boxer, Wolpert, Nessim, Drooks, Lincenberg & Rhow, P.C.",1,3,2948,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2611,James Towe,,,,1,,1,1,2949,Management,high,,,,,,,,,
A2612,Christopher Yuhl,,,,1,,1,1,2949,Management,high,,,,,,,,,
A2613,John M. Sandy,,,,1,"SANDY LAW FIRM, P.C.",1,1,2936,Expert,high,,,,,,,,,
A2614,Edward F. Haber,,,,1,"Shapiro Haber & Urmy, LLP",1,1,2938,Communications,high,,,,,,,,,
A2615,Alison E. Chase,,,,1,Keller Rohrback LLP,1,1,2938,Management,high,,,,,,,,,
A2616,Mark R. Rosen,,,,1,"Barrack, Rodos & Bacine",1,1,2938,Management,high,,,,,,,,,
A2617,Tiasha Palikovic,,,,1,Wittels McInturff Palikovic,1,1,2951,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2618,Lauren S. Miller,Lauren Sanderson Miller,,,1,"Hagens Berman Sobol Shapiro LLP; CORY WATSON, P.C.",2,3,"2924, 3014",Management,high,,,,,,,,,
A2619,Sarah N. Westcot,,,,1,"Bursor & Fisher; BURSOR & FISHER, P.A.",3,4,"2924, 2985, 3001",Management,high,,,,,,,,,
A2620,Mark J. Connot,,,,1,Fox Rothschild LLP,1,1,2945,LeadCounsel,high,,,,,,,,,
A2621,Mark D. Taylor,,,,1,Baker McKenzie,1,1,2945,LeadCounsel,high,,,,,,,,,
A2622,Michael E. Brewer,,,,1,Baker McKenzie,1,1,2945,LeadCounsel,high,,,,,,,,,
A2623,Michael Matula,,,,1,Ogletree Deakins,1,1,2945,LeadCounsel,high,,,,,,,,,
A2624,Brandon Gaskins,,,,1,Moore & Van Allen PLLC,1,1,2945,Communications,high,,,,,,,,,
A2625,Julien Adams,,,,1,"Dovel & Luner, LLP",2,4,"2955, 3043",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A2626,Bradley T. Wilders,,,,1,"Stueve Siegel Hanson, LLP",1,1,2955,ClassCounsel; LeadCounsel,high,,,,,,,,,
A2627,Shannon Marie McNulty,,,,1,"Clifford Law Offices, P.C.",1,2,2948,ClassCounsel; Communications,high,,,,,,,,,
A2628,Jonathan Jagher,,,,1,Freed Kanner London & Millen LLC,3,5,"2948, 3025, 3083",ClassCounsel; Management; Settlement,high,,,,,,,,,
A2629,Michael Gervais,,,,1,Susman Godfrey LLP,1,2,2948,ClassCounsel; Management,high,,,,,,,,,
A2630,Amanda K. Klevorn,,,,1,Burns Charest LLP,2,4,"2948, 3052",ClassCounsel; Discovery; Management,high,,,,,,,,,
A2631,Albert Y. Chang,,,,1,"Bottini & Bottini, Inc.",2,4,"2948, 3149",ClassCounsel; Management,high,,,,,,,,,
A2632,Paul James,,,,1,"James & Carter, PLC",1,1,2949,Communications,high,,,,,,,,,
A2633,George E. McLaughlin,,,,1,"Warshauer McLaughlin Law Group, P.C.",2,3,"2949, 3044",Bellwether; Discovery; Expert; LeadCounsel; Motions,high,,,,,,,,,
A2634,N. Kirkland Pope,,,,1,"Pope McGlamry, P.C.",1,1,2949,LeadCounsel,high,,,,,,,,,
A2635,Murray Wells,,,,1,Wells and Associates,1,1,2949,Coordination,high,,,,,,,,,
A2636,Carey Alexander,,,,1,"Scott & Scott Attorneys at Law LLP; SCOTT & SCOTT, ATTORNEYS AT LAW, LLP",2,2,"2948, 3074",Management,high,,,,,,,,,
A2637,Kate M. Baxter-Kauf,,,,1,Lockridge Grindal Nauen PLLP; LOCKRIDGE GRINDAL NAUEN P.L.L.P.,2,2,"2948, 3074",LeadCounsel; Management,high,,,,,,,,,
A2638,Israel David,,,,1,Israel David LLC,2,2,"2948, 3096",Communications; Management,high,,,,,,,,,
A2639,Tyler S. Graden,,,,1,"Kessler, Topaz, Meltzer, & Check, LLP; KESSLER TOPAZ MELTZER CHECK LLP",2,2,"2948, 3149",Management,high,,,,,,,,,
A2640,John Herman,,,,1,Herman Jones LLP,1,1,2948,Management,high,,,,,,,,,
A2641,Bryan P. Thompson,,,,1,"Chicago Consumer Law Center, P.C.",1,1,2948,Management,high,,,,,,,,,
A2642,Bronwyn F. Pollock,,,,1,Mayer Brown LLP,1,1,2968,LeadCounsel,high,,,,,,,,,
A2643,Christopher James Houpt,,,,1,Mayer Brown LLP (NY),1,1,2968,Communications,high,,,,,,,,,
A2644,Sean Burke,,,,1,Duane Morris LLP,1,1,2949,Communications; LeadCounsel,high,,,,,,,,,
A2645,Dana Ash,,,,1,Duane Morris LLP,1,1,2949,LeadCounsel,high,,,,,,,,,
